 

stn;time;rre024i0
SLFFIR;2012020921;0.0
SLFFIR;2012020922;0.0
SLFFIR;2012020923;0.0
SLFFIR;2012021000;0.0
SLFFIR;2012021001;0.2
SLFFIR;2012021002;0.2
SLFFIR;2012021003;0.2
SLFFIR;2012021004;0.2
SLFFIR;2012021005;0.2
SLFFIR;2012021006;0.2
SLFFIR;2012021007;0.2
SLFFIR;2012021008;0.2
SLFFIR;2012021009;0.2
SLFFIR;2012021010;0.2
SLFFIR;2012021011;0.2
SLFFIR;2012021012;0.2
SLFFIR;2012021013;0.2
SLFFIR;2012021014;0.2
SLFFIR;2012021015;0.2
SLFFIR;2012021016;0.2
SLFFIR;2012021017;0.2
SLFFIR;2012021018;0.2
SLFFIR;2012021019;0.2
SLFFIR;2012021020;0.2
SLFFIR;2012021021;0.2
SLFFIR;2012021022;0.2
SLFFIR;2012021023;0.2
SLFFIR;2012021100;0.2
SLFFIR;2012021101;0.0
SLFFIR;2012021102;0.0
SLFFIR;2012021103;0.0
SLFFIR;2012021104;0.0
SLFFIR;2012021105;0.0
SLFFIR;2012021106;0.0
SLFFIR;2012021107;0.0
SLFFIR;2012021108;0.0
SLFFIR;2012021109;0.0
SLFFIR;2012021110;0.0
SLFFIR;2012021111;0.0
SLFFIR;2012021112;0.0
SLFFIR;2012021113;0.0
SLFFIR;2012021114;0.0
SLFFIR;2012021115;0.0
SLFFIR;2012021116;0.0
SLFFIR;2012021117;0.0
SLFFIR;2012021118;0.0
SLFFIR;2012021119;0.0
SLFFIR;2012021120;0.0
SLFFIR;2012021121;0.0
SLFFIR;2012021122;0.0
SLFFIR;2012021123;0.0
SLFFIR;2012021200;0.0
SLFFIR;2012021201;0.0
SLFFIR;2012021202;0.0
SLFFIR;2012021203;0.0
SLFFIR;2012021204;0.0
SLFFIR;2012021205;0.0
SLFFIR;2012021206;0.0
SLFFIR;2012021207;0.0
SLFFIR;2012021208;0.0
SLFFIR;2012021209;0.0
SLFFIR;2012021210;0.0
SLFFIR;2012021211;0.0
SLFFIR;2012021212;0.0
SLFFIR;2012021213;0.0
SLFFIR;2012021214;0.0
SLFFIR;2012021215;0.0
SLFFIR;2012021216;0.0
SLFFIR;2012021217;0.0
SLFFIR;2012021218;0.0
SLFFIR;2012021219;0.0
SLFFIR;2012021220;0.0
SLFFIR;2012021221;0.0
SLFFIR;2012021222;0.0
SLFFIR;2012021223;0.0
SLFFIR;2012021300;0.0
SLFFIR;2012021301;0.0
SLFFIR;2012021302;0.0
SLFFIR;2012021303;0.0
SLFFIR;2012021304;0.0
SLFFIR;2012021305;0.0
SLFFIR;2012021306;0.0
SLFFIR;2012021307;0.0
SLFFIR;2012021308;0.0
SLFFIR;2012021309;0.0
SLFFIR;2012021310;0.0
SLFFIR;2012021311;0.0
SLFFIR;2012021312;0.0
SLFFIR;2012021313;0.0
SLFFIR;2012021314;0.0
SLFFIR;2012021315;0.0
SLFFIR;2012021316;0.0
SLFFIR;2012021317;0.0
SLFFIR;2012021318;0.0
SLFFIR;2012021319;0.0
SLFFIR;2012021320;0.0
SLFFIR;2012021321;0.0
SLFFIR;2012021322;0.0
SLFFIR;2012021323;0.0
SLFFIR;2012021400;0.0
SLFFIR;2012021401;0.0
SLFFIR;2012021402;0.0
SLFFIR;2012021403;0.0
SLFFIR;2012021404;0.0
SLFFIR;2012021405;0.0
SLFFIR;2012021406;0.0
SLFFIR;2012021407;0.0
SLFFIR;2012021408;0.0
SLFFIR;2012021409;0.0
SLFFIR;2012021410;0.0
SLFFIR;2012021411;0.0
SLFFIR;2012021412;0.0
SLFFIR;2012021413;0.0
SLFFIR;2012021414;0.0
SLFFIR;2012021415;0.0
SLFFIR;2012021416;0.0
SLFFIR;2012021417;0.0
SLFFIR;2012021418;0.0
SLFFIR;2012021419;0.0
SLFFIR;2012021420;0.0
SLFFIR;2012021421;0.0
SLFFIR;2012021422;0.0
SLFFIR;2012021423;0.0
SLFFIR;2012021500;0.0
SLFFIR;2012021501;0.0
SLFFIR;2012021502;0.0
SLFFIR;2012021503;0.0
SLFFIR;2012021504;0.0
SLFFIR;2012021505;0.0
SLFFIR;2012021506;0.0
SLFFIR;2012021507;0.0
SLFFIR;2012021508;0.0
SLFFIR;2012021509;0.0
SLFFIR;2012021510;0.0
SLFFIR;2012021511;0.0
SLFFIR;2012021512;0.0
SLFFIR;2012021513;0.0
SLFFIR;2012021514;0.0
SLFFIR;2012021515;0.0
SLFFIR;2012021516;0.0
SLFFIR;2012021517;0.0
SLFFIR;2012021518;0.0
SLFFIR;2012021519;0.0
SLFFIR;2012021520;0.0
SLFFIR;2012021521;0.0
SLFFIR;2012021522;0.0
SLFFIR;2012021523;0.0
SLFFIR;2012021600;0.0
SLFFIR;2012021601;0.0
SLFFIR;2012021602;0.0
SLFFIR;2012021603;0.0
SLFFIR;2012021604;0.0
SLFFIR;2012021605;0.0
SLFFIR;2012021606;0.0
SLFFIR;2012021607;0.0
SLFFIR;2012021608;0.0
SLFFIR;2012021609;0.0
SLFFIR;2012021610;0.0
SLFFIR;2012021611;0.0
SLFFIR;2012021612;0.0
SLFFIR;2012021613;0.0
SLFFIR;2012021614;0.0
SLFFIR;2012021615;0.0
SLFFIR;2012021616;0.0
SLFFIR;2012021617;0.0
SLFFIR;2012021618;0.0
SLFFIR;2012021619;0.0
SLFFIR;2012021620;0.0
SLFFIR;2012021621;0.0
SLFFIR;2012021622;0.0
SLFFIR;2012021623;0.0
SLFFIR;2012021700;0.0
SLFFIR;2012021701;0.0
SLFFIR;2012021702;0.0
SLFFIR;2012021703;0.0
SLFFIR;2012021704;0.0
SLFFIR;2012021705;0.0
SLFFIR;2012021706;0.0
SLFFIR;2012021707;0.0
SLFFIR;2012021708;0.0
SLFFIR;2012021709;0.0
SLFFIR;2012021710;0.0
SLFFIR;2012021711;0.4
SLFFIR;2012021712;1.2
SLFFIR;2012021713;2.0
SLFFIR;2012021714;2.4
SLFFIR;2012021715;2.6
SLFFIR;2012021716;2.8
SLFFIR;2012021717;2.8
SLFFIR;2012021718;2.8
SLFFIR;2012021719;2.8
SLFFIR;2012021720;2.8
SLFFIR;2012021721;2.8
SLFFIR;2012021722;2.8
SLFFIR;2012021723;2.8
SLFFIR;2012021800;2.8
SLFFIR;2012021801;2.8
SLFFIR;2012021802;2.8
SLFFIR;2012021803;2.8
SLFFIR;2012021804;2.8
SLFFIR;2012021805;2.8
SLFFIR;2012021806;2.8
SLFFIR;2012021807;2.8
SLFFIR;2012021808;2.8
SLFFIR;2012021809;2.8
SLFFIR;2012021810;2.8
SLFFIR;2012021811;2.6
SLFFIR;2012021812;2.2
SLFFIR;2012021813;1.8
SLFFIR;2012021814;1.6
SLFFIR;2012021815;1.6
SLFFIR;2012021816;1.4
SLFFIR;2012021817;1.4
SLFFIR;2012021818;1.4
SLFFIR;2012021819;1.4
SLFFIR;2012021820;1.4
SLFFIR;2012021821;1.4
SLFFIR;2012021822;1.4
SLFFIR;2012021823;1.4
SLFFIR;2012021900;1.4
SLFFIR;2012021901;1.4
SLFFIR;2012021902;1.4
SLFFIR;2012021903;1.4
SLFFIR;2012021904;1.4
SLFFIR;2012021905;1.4
SLFFIR;2012021906;1.4
SLFFIR;2012021907;1.4
SLFFIR;2012021908;1.4
SLFFIR;2012021909;1.4
SLFFIR;2012021910;1.4
SLFFIR;2012021911;1.2
SLFFIR;2012021912;0.8
SLFFIR;2012021913;0.4
SLFFIR;2012021914;0.2
SLFFIR;2012021915;0.0
SLFFIR;2012021916;0.0
SLFFIR;2012021917;0.0
SLFFIR;2012021918;0.0
SLFFIR;2012021919;0.0
SLFFIR;2012021920;0.0
SLFFIR;2012021921;0.0
SLFFIR;2012021922;0.0
SLFFIR;2012021923;0.0
SLFFIR;2012022000;0.0
SLFFIR;2012022001;0.0
SLFFIR;2012022002;0.0
SLFFIR;2012022003;0.0
SLFFIR;2012022004;0.0
SLFFIR;2012022005;0.0
SLFFIR;2012022006;0.0
SLFFIR;2012022007;0.0
SLFFIR;2012022008;0.0
SLFFIR;2012022009;0.0
SLFFIR;2012022010;0.0
SLFFIR;2012022011;0.0
SLFFIR;2012022012;0.0
SLFFIR;2012022013;0.0
SLFFIR;2012022014;0.0
SLFFIR;2012022015;0.0
SLFFIR;2012022016;0.0
SLFFIR;2012022017;0.0
SLFFIR;2012022018;0.0
SLFFIR;2012022019;0.0
SLFFIR;2012022020;0.0
SLFFIR;2012022021;0.0
SLFFIR;2012022022;0.0
SLFFIR;2012022023;0.0
SLFFIR;2012022100;0.0
SLFFIR;2012022101;0.0
SLFFIR;2012022102;0.0
SLFFIR;2012022103;0.0
SLFFIR;2012022104;0.0
SLFFIR;2012022105;0.0
SLFFIR;2012022106;0.0
SLFFIR;2012022107;0.0
SLFFIR;2012022108;0.0
SLFFIR;2012022109;0.0
SLFFIR;2012022110;0.0
SLFFIR;2012022111;0.2
SLFFIR;2012022112;0.8
SLFFIR;2012022113;1.6
SLFFIR;2012022114;2.0
SLFFIR;2012022115;2.2
SLFFIR;2012022116;2.2
SLFFIR;2012022117;2.2
SLFFIR;2012022118;-
SLFFIR;2012022119;-
SLFFIR;2012022120;-
SLFFIR;2012022121;-
SLFFIR;2012022122;-
SLFFIR;2012022123;-
SLFFIR;2012022200;-
SLFFIR;2012022201;-
SLFFIR;2012022202;-
SLFFIR;2012022203;-
SLFFIR;2012022204;-
SLFFIR;2012022205;-
SLFFIR;2012022206;-
SLFFIR;2012022207;-
SLFFIR;2012022208;-
SLFFIR;2012022209;-
SLFFIR;2012022210;-
SLFFIR;2012022211;-
SLFFIR;2012022212;-
SLFFIR;2012022213;-
SLFFIR;2012022214;-
SLFFIR;2012022215;-
SLFFIR;2012022216;-
SLFFIR;2012022217;1.4
SLFFIR;2012022218;1.4
SLFFIR;2012022219;1.4
SLFFIR;2012022220;1.4
SLFFIR;2012022221;1.4
SLFFIR;2012022222;1.4
SLFFIR;2012022223;1.4
SLFFIR;2012022300;1.4
SLFFIR;2012022301;1.4
SLFFIR;2012022302;1.4
SLFFIR;2012022303;1.4
SLFFIR;2012022304;1.4
SLFFIR;2012022305;1.4
SLFFIR;2012022306;1.4
SLFFIR;2012022307;1.4
SLFFIR;2012022308;1.4
SLFFIR;2012022309;1.4
SLFFIR;2012022310;1.2
SLFFIR;2012022311;1.2
SLFFIR;2012022312;0.8
SLFFIR;2012022313;0.4
SLFFIR;2012022314;0.2
SLFFIR;2012022315;0.2
SLFFIR;2012022316;0.2
SLFFIR;2012022317;0.2
SLFFIR;2012022318;0.2
SLFFIR;2012022319;0.2
SLFFIR;2012022320;0.2
SLFFIR;2012022321;0.2
SLFFIR;2012022322;0.2
SLFFIR;2012022323;0.2
SLFFIR;2012022400;0.2
SLFFIR;2012022401;0.2
SLFFIR;2012022402;0.2
SLFFIR;2012022403;0.2
SLFFIR;2012022404;0.2
SLFFIR;2012022405;0.2
SLFFIR;2012022406;0.2
SLFFIR;2012022407;0.2
SLFFIR;2012022408;0.2
SLFFIR;2012022409;0.2
SLFFIR;2012022410;0.2
SLFFIR;2012022411;0.2
SLFFIR;2012022412;0.2
SLFFIR;2012022413;0.2
SLFFIR;2012022414;0.0
SLFFIR;2012022415;0.0
SLFFIR;2012022416;0.0
SLFFIR;2012022417;0.0
SLFFIR;2012022418;0.0
SLFFIR;2012022419;0.0
SLFFIR;2012022420;0.0
SLFFIR;2012022421;0.0
SLFFIR;2012022422;0.0
SLFFIR;2012022423;0.0
SLFFIR;2012022500;0.0
SLFFIR;2012022501;0.0
SLFFIR;2012022502;0.0
SLFFIR;2012022503;0.0
SLFFIR;2012022504;0.0
SLFFIR;2012022505;0.0
SLFFIR;2012022506;0.0
SLFFIR;2012022507;0.0
SLFFIR;2012022508;0.0
SLFFIR;2012022509;0.0
SLFFIR;2012022510;0.0
SLFFIR;2012022511;0.0
SLFFIR;2012022512;0.0
SLFFIR;2012022513;0.0
SLFFIR;2012022514;0.0
SLFFIR;2012022515;0.0
SLFFIR;2012022516;0.0
SLFFIR;2012022517;0.0
SLFFIR;2012022518;0.0
SLFFIR;2012022519;0.0
SLFFIR;2012022520;0.0
SLFFIR;2012022521;0.0
SLFFIR;2012022522;0.0
SLFFIR;2012022523;0.0
SLFFIR;2012022600;0.0
SLFFIR;2012022601;0.0
SLFFIR;2012022602;0.0
SLFFIR;2012022603;0.0
SLFFIR;2012022604;0.0
SLFFIR;2012022605;0.0
SLFFIR;2012022606;0.0
SLFFIR;2012022607;0.0
SLFFIR;2012022608;0.0
SLFFIR;2012022609;0.0
SLFFIR;2012022610;0.0
SLFFIR;2012022611;0.0
SLFFIR;2012022612;0.0
SLFFIR;2012022613;0.0
SLFFIR;2012022614;0.0
SLFFIR;2012022615;0.6
SLFFIR;2012022616;1.0
SLFFIR;2012022617;1.0
SLFFIR;2012022618;1.0
SLFFIR;2012022619;1.0
SLFFIR;2012022620;1.0
SLFFIR;2012022621;1.0
SLFFIR;2012022622;1.0
SLFFIR;2012022623;1.0
SLFFIR;2012022700;1.0
SLFFIR;2012022701;1.0
SLFFIR;2012022702;1.0
SLFFIR;2012022703;1.0
SLFFIR;2012022704;1.0
SLFFIR;2012022705;1.0
SLFFIR;2012022706;1.0
SLFFIR;2012022707;1.0
SLFFIR;2012022708;1.0
SLFFIR;2012022709;1.0
SLFFIR;2012022710;1.0
SLFFIR;2012022711;1.2
SLFFIR;2012022712;1.8
SLFFIR;2012022713;2.4
SLFFIR;2012022714;3.0
SLFFIR;2012022715;2.6
SLFFIR;2012022716;2.2
SLFFIR;2012022717;2.2
SLFFIR;2012022718;2.2
SLFFIR;2012022719;2.2
SLFFIR;2012022720;2.2
SLFFIR;2012022721;2.2
SLFFIR;2012022722;2.2
SLFFIR;2012022723;2.2
SLFFIR;2012022800;2.2
SLFFIR;2012022801;2.2
SLFFIR;2012022802;2.2
SLFFIR;2012022803;2.2
SLFFIR;2012022804;2.2
SLFFIR;2012022805;2.2
SLFFIR;2012022806;2.2
SLFFIR;2012022807;2.2
SLFFIR;2012022808;2.2
SLFFIR;2012022809;2.2
SLFFIR;2012022810;2.2
SLFFIR;2012022811;2.2
SLFFIR;2012022812;1.8
SLFFIR;2012022813;1.4
SLFFIR;2012022814;0.8
SLFFIR;2012022815;0.6
SLFFIR;2012022816;0.6
SLFFIR;2012022817;0.6
SLFFIR;2012022818;0.6
SLFFIR;2012022819;0.8
SLFFIR;2012022820;0.8
SLFFIR;2012022821;0.8
SLFFIR;2012022822;0.8
SLFFIR;2012022823;0.8
SLFFIR;2012022900;0.8
SLFFIR;2012022901;0.8
SLFFIR;2012022902;0.8
SLFFIR;2012022903;0.8
SLFFIR;2012022904;0.8
SLFFIR;2012022905;0.8
SLFFIR;2012022906;0.8
SLFFIR;2012022907;0.8
SLFFIR;2012022908;0.8
SLFFIR;2012022909;0.8
SLFFIR;2012022910;0.8
SLFFIR;2012022911;0.6
SLFFIR;2012022912;0.4
SLFFIR;2012022913;0.2
SLFFIR;2012022914;0.2
SLFFIR;2012022915;0.2
SLFFIR;2012022916;0.2
SLFFIR;2012022917;0.2
SLFFIR;2012022918;0.2
SLFFIR;2012022919;0.0
SLFFIR;2012022920;0.0
SLFFIR;2012022921;0.0
SLFFIR;2012022922;0.0
SLFFIR;2012022923;0.0
SLFFIR;2012030100;0.0
SLFFIR;2012030101;0.0
SLFFIR;2012030102;0.0
SLFFIR;2012030103;0.0
SLFFIR;2012030104;0.0
SLFFIR;2012030105;0.0
SLFFIR;2012030106;0.0
SLFFIR;2012030107;0.0
SLFFIR;2012030108;0.0
SLFFIR;2012030109;0.0
SLFFIR;2012030110;0.0
SLFFIR;2012030111;0.0
SLFFIR;2012030112;0.0
SLFFIR;2012030113;0.0
SLFFIR;2012030114;0.0
SLFFIR;2012030115;0.0
SLFFIR;2012030116;0.0
SLFFIR;2012030117;0.0
SLFFIR;2012030118;0.0
SLFFIR;2012030119;0.0
SLFFIR;2012030120;0.0
SLFFIR;2012030121;0.0
SLFFIR;2012030122;0.0
SLFFIR;2012030123;0.0
SLFFIR;2012030200;0.0
SLFFIR;2012030201;0.0
SLFFIR;2012030202;0.0
SLFFIR;2012030203;0.0
SLFFIR;2012030204;0.0
SLFFIR;2012030205;0.0
SLFFIR;2012030206;0.0
SLFFIR;2012030207;0.0
SLFFIR;2012030208;0.0
SLFFIR;2012030209;0.0
SLFFIR;2012030210;0.0
SLFFIR;2012030211;0.0
SLFFIR;2012030212;0.0
SLFFIR;2012030213;0.0
SLFFIR;2012030214;0.0
SLFFIR;2012030215;0.0
SLFFIR;2012030216;0.0
SLFFIR;2012030217;0.0
SLFFIR;2012030218;0.0
SLFFIR;2012030219;0.0
SLFFIR;2012030220;0.0
SLFFIR;2012030221;0.0
SLFFIR;2012030222;0.0
SLFFIR;2012030223;0.0
SLFFIR;2012030300;0.0
SLFFIR;2012030301;0.0
SLFFIR;2012030302;0.0
SLFFIR;2012030303;0.0
SLFFIR;2012030304;0.0
SLFFIR;2012030305;0.0
SLFFIR;2012030306;0.0
SLFFIR;2012030307;0.0
SLFFIR;2012030308;0.0
SLFFIR;2012030309;0.0
SLFFIR;2012030310;0.0
SLFFIR;2012030311;0.0
SLFFIR;2012030312;0.0
SLFFIR;2012030313;0.0
SLFFIR;2012030314;0.0
SLFFIR;2012030315;0.0
SLFFIR;2012030316;0.0
SLFFIR;2012030317;0.0
SLFFIR;2012030318;0.0
SLFFIR;2012030319;0.0
SLFFIR;2012030320;0.0
SLFFIR;2012030321;0.0
SLFFIR;2012030322;0.0
SLFFIR;2012030323;0.0
SLFFIR;2012030400;0.0
SLFFIR;2012030401;0.0
SLFFIR;2012030402;0.0
SLFFIR;2012030403;0.0
SLFFIR;2012030404;0.0
SLFFIR;2012030405;0.0
SLFFIR;2012030406;0.0
SLFFIR;2012030407;0.0
SLFFIR;2012030408;0.0
SLFFIR;2012030409;0.0
SLFFIR;2012030410;0.0
SLFFIR;2012030411;0.0
SLFFIR;2012030412;0.0
SLFFIR;2012030413;0.0
SLFFIR;2012030414;0.0
SLFFIR;2012030415;0.0
SLFFIR;2012030416;0.0
SLFFIR;2012030417;0.0
SLFFIR;2012030418;0.0
SLFFIR;2012030419;0.0
SLFFIR;2012030420;0.0
SLFFIR;2012030421;0.0
SLFFIR;2012030422;0.0
SLFFIR;2012030423;0.0
SLFFIR;2012030500;0.0
SLFFIR;2012030501;0.0
SLFFIR;2012030502;0.0
SLFFIR;2012030503;0.0
SLFFIR;2012030504;0.0
SLFFIR;2012030505;0.0
SLFFIR;2012030506;0.0
SLFFIR;2012030507;0.0
SLFFIR;2012030508;0.0
SLFFIR;2012030509;0.0
SLFFIR;2012030510;0.0
SLFFIR;2012030511;0.0
SLFFIR;2012030512;0.0
SLFFIR;2012030513;0.0
SLFFIR;2012030514;0.0
SLFFIR;2012030515;0.0
SLFFIR;2012030516;0.0
SLFFIR;2012030517;0.0
SLFFIR;2012030518;0.0
SLFFIR;2012030519;0.0
SLFFIR;2012030520;0.0
SLFFIR;2012030521;0.0
SLFFIR;2012030522;0.0
SLFFIR;2012030523;0.0
SLFFIR;2012030600;0.0
SLFFIR;2012030601;0.0
SLFFIR;2012030602;0.0
SLFFIR;2012030603;0.0
SLFFIR;2012030604;0.0
SLFFIR;2012030605;0.0
SLFFIR;2012030606;0.0
SLFFIR;2012030607;0.0
SLFFIR;2012030608;0.0
SLFFIR;2012030609;0.0
SLFFIR;2012030610;0.0
SLFFIR;2012030611;0.0
SLFFIR;2012030612;0.0
SLFFIR;2012030613;0.0
SLFFIR;2012030614;0.0
SLFFIR;2012030615;0.0
SLFFIR;2012030616;0.0
SLFFIR;2012030617;0.0
SLFFIR;2012030618;0.0
SLFFIR;2012030619;0.0
SLFFIR;2012030620;0.0
SLFFIR;2012030621;0.0
SLFFIR;2012030622;0.0
SLFFIR;2012030623;0.0
SLFFIR;2012030700;0.0
SLFFIR;2012030701;0.2
SLFFIR;2012030702;0.2
SLFFIR;2012030703;0.2
SLFFIR;2012030704;0.2
SLFFIR;2012030705;0.2
SLFFIR;2012030706;0.2
SLFFIR;2012030707;0.2
SLFFIR;2012030708;0.2
SLFFIR;2012030709;0.2
SLFFIR;2012030710;0.4
SLFFIR;2012030711;1.2
SLFFIR;2012030712;2.0
SLFFIR;2012030713;3.4
SLFFIR;2012030714;4.6
SLFFIR;2012030715;4.6
SLFFIR;2012030716;5.0
SLFFIR;2012030717;5.0
SLFFIR;2012030718;5.0
SLFFIR;2012030719;5.0
SLFFIR;2012030720;5.0
SLFFIR;2012030721;5.0
SLFFIR;2012030722;5.0
SLFFIR;2012030723;5.0
SLFFIR;2012030800;5.0
SLFFIR;2012030801;4.8
SLFFIR;2012030802;4.8
SLFFIR;2012030803;4.8
SLFFIR;2012030804;4.8
SLFFIR;2012030805;4.8
SLFFIR;2012030806;4.8
SLFFIR;2012030807;4.8
SLFFIR;2012030808;4.8
SLFFIR;2012030809;4.8
SLFFIR;2012030810;4.6
SLFFIR;2012030811;3.8
SLFFIR;2012030812;3.0
SLFFIR;2012030813;1.6
SLFFIR;2012030814;0.4
SLFFIR;2012030815;0.4
SLFFIR;2012030816;0.0
SLFFIR;2012030817;0.0
SLFFIR;2012030818;-
SLFFIR;2012030819;-
SLFFIR;2012030820;-
SLFFIR;2012030821;-
SLFFIR;2012030822;-
SLFFIR;2012030823;-
SLFFIR;2012030900;-
SLFFIR;2012030901;-
SLFFIR;2012030902;-
SLFFIR;2012030903;-
SLFFIR;2012030904;-
SLFFIR;2012030905;-
SLFFIR;2012030906;-
SLFFIR;2012030907;-
SLFFIR;2012030908;-
SLFFIR;2012030909;-
SLFFIR;2012030910;-
SLFFIR;2012030911;-
SLFFIR;2012030912;-
SLFFIR;2012030913;-
SLFFIR;2012030914;-
SLFFIR;2012030915;-
SLFFIR;2012030916;-
SLFFIR;2012030917;2.4
SLFFIR;2012030918;2.4
SLFFIR;2012030919;2.4
SLFFIR;2012030920;2.4
SLFFIR;2012030921;2.4
SLFFIR;2012030922;2.4
SLFFIR;2012030923;2.4
SLFFIR;2012031000;2.4
SLFFIR;2012031001;2.4
SLFFIR;2012031002;2.4
SLFFIR;2012031003;2.4
SLFFIR;2012031004;2.4
SLFFIR;2012031005;2.4
SLFFIR;2012031006;2.4
SLFFIR;2012031007;2.4
SLFFIR;2012031008;2.4
SLFFIR;2012031009;2.4
SLFFIR;2012031010;2.4
SLFFIR;2012031011;2.8
SLFFIR;2012031012;3.0
SLFFIR;2012031013;3.2
SLFFIR;2012031014;2.6
SLFFIR;2012031015;2.6
SLFFIR;2012031016;2.4
SLFFIR;2012031017;2.4
SLFFIR;2012031018;2.4
SLFFIR;2012031019;2.4
SLFFIR;2012031020;2.4
SLFFIR;2012031021;2.4
SLFFIR;2012031022;2.4
SLFFIR;2012031023;2.4
SLFFIR;2012031100;2.4
SLFFIR;2012031101;2.4
SLFFIR;2012031102;2.4
SLFFIR;2012031103;2.4
SLFFIR;2012031104;2.4
SLFFIR;2012031105;2.4
SLFFIR;2012031106;2.4
SLFFIR;2012031107;2.4
SLFFIR;2012031108;2.4
SLFFIR;2012031109;2.4
SLFFIR;2012031110;2.2
SLFFIR;2012031111;1.8
SLFFIR;2012031112;1.4
SLFFIR;2012031113;1.0
SLFFIR;2012031114;0.6
SLFFIR;2012031115;0.4
SLFFIR;2012031116;0.4
SLFFIR;2012031117;0.4
SLFFIR;2012031118;0.4
SLFFIR;2012031119;0.4
SLFFIR;2012031120;0.4
SLFFIR;2012031121;0.4
SLFFIR;2012031122;0.4
SLFFIR;2012031123;0.4
SLFFIR;2012031200;0.4
SLFFIR;2012031201;0.4
SLFFIR;2012031202;0.4
SLFFIR;2012031203;0.4
SLFFIR;2012031204;0.4
SLFFIR;2012031205;0.4
SLFFIR;2012031206;0.4
SLFFIR;2012031207;0.4
SLFFIR;2012031208;0.4
SLFFIR;2012031209;0.4
SLFFIR;2012031210;0.4
SLFFIR;2012031211;0.4
SLFFIR;2012031212;0.4
SLFFIR;2012031213;0.2
SLFFIR;2012031214;0.2
SLFFIR;2012031215;0.0
SLFFIR;2012031216;0.0
SLFFIR;2012031217;0.0
SLFFIR;2012031218;0.0
SLFFIR;2012031219;0.0
SLFFIR;2012031220;0.0
SLFFIR;2012031221;0.0
SLFFIR;2012031222;0.0
SLFFIR;2012031223;0.0
SLFFIR;2012031300;0.0
SLFFIR;2012031301;0.0
SLFFIR;2012031302;0.0
SLFFIR;2012031303;0.0
SLFFIR;2012031304;0.0
SLFFIR;2012031305;0.0
SLFFIR;2012031306;0.0
SLFFIR;2012031307;0.0
SLFFIR;2012031308;0.0
SLFFIR;2012031309;0.0
SLFFIR;2012031310;0.0
SLFFIR;2012031311;0.0
SLFFIR;2012031312;0.0
SLFFIR;2012031313;0.0
SLFFIR;2012031314;0.0
SLFFIR;2012031315;0.0
SLFFIR;2012031316;0.0
SLFFIR;2012031317;0.0
SLFFIR;2012031318;0.0
SLFFIR;2012031319;0.0
SLFFIR;2012031320;0.0
SLFFIR;2012031321;0.0
SLFFIR;2012031322;0.0
SLFFIR;2012031323;0.0
SLFFIR;2012031400;0.0
SLFFIR;2012031401;0.0
SLFFIR;2012031402;0.0
SLFFIR;2012031403;0.0
SLFFIR;2012031404;0.0
SLFFIR;2012031405;0.0
SLFFIR;2012031406;0.0
SLFFIR;2012031407;0.0
SLFFIR;2012031408;0.0
SLFFIR;2012031409;0.0
SLFFIR;2012031410;0.0
SLFFIR;2012031411;0.0
SLFFIR;2012031412;0.0
SLFFIR;2012031413;0.0
SLFFIR;2012031414;0.0
SLFFIR;2012031415;0.0
SLFFIR;2012031416;0.0
SLFFIR;2012031417;0.0
SLFFIR;2012031418;0.0
SLFFIR;2012031419;0.0
SLFFIR;2012031420;0.0
SLFFIR;2012031421;0.0
SLFFIR;2012031422;0.0
SLFFIR;2012031423;0.0
SLFFIR;2012031500;0.0
SLFFIR;2012031501;0.0
SLFFIR;2012031502;0.0
SLFFIR;2012031503;0.0
SLFFIR;2012031504;0.0
SLFFIR;2012031505;0.0
SLFFIR;2012031506;0.0
SLFFIR;2012031507;0.0
SLFFIR;2012031508;0.0
SLFFIR;2012031509;0.0
SLFFIR;2012031510;0.0
SLFFIR;2012031511;0.0
SLFFIR;2012031512;0.0
SLFFIR;2012031513;0.0
SLFFIR;2012031514;0.0
SLFFIR;2012031515;0.0
SLFFIR;2012031516;0.0
SLFFIR;2012031517;0.0
SLFFIR;2012031518;0.0
SLFFIR;2012031519;0.0
SLFFIR;2012031520;0.0
SLFFIR;2012031521;0.0
SLFFIR;2012031522;0.0
SLFFIR;2012031523;0.0
SLFFIR;2012031600;0.0
SLFFIR;2012031601;0.0
SLFFIR;2012031602;0.0
SLFFIR;2012031603;0.0
SLFFIR;2012031604;0.0
SLFFIR;2012031605;0.0
SLFFIR;2012031606;0.0
SLFFIR;2012031607;0.0
SLFFIR;2012031608;0.0
SLFFIR;2012031609;0.0
SLFFIR;2012031610;0.0
SLFFIR;2012031611;0.0
SLFFIR;2012031612;0.0
SLFFIR;2012031613;0.0
SLFFIR;2012031614;0.0
SLFFIR;2012031615;0.0
SLFFIR;2012031616;0.0
SLFFIR;2012031617;0.0
SLFFIR;2012031618;0.0
SLFFIR;2012031619;0.0
SLFFIR;2012031620;0.0
SLFFIR;2012031621;0.0
SLFFIR;2012031622;0.0
SLFFIR;2012031623;0.0
SLFFIR;2012031700;0.0
SLFFIR;2012031701;0.0
SLFFIR;2012031702;0.0
SLFFIR;2012031703;0.0
SLFFIR;2012031704;0.0
SLFFIR;2012031705;0.0
SLFFIR;2012031706;0.0
SLFFIR;2012031707;0.0
SLFFIR;2012031708;0.0
SLFFIR;2012031709;0.0
SLFFIR;2012031710;0.0
SLFFIR;2012031711;0.0
