 

stn;time;rka150d0
BEKSE;20140215;0.8
BEKSE;20140216;16.5
BEKSE;20140217;1.8
BEKSE;20140218;0.0
BEKSE;20140219;3.6
BEKSE;20140220;0.0
BEKSE;20140221;12.1
BEKSE;20140222;1.4
BEKSE;20140223;0.0
BEKSE;20140224;0.0
BEKSE;20140225;0.0
BEKSE;20140226;7.5
BEKSE;20140227;0.8
BEKSE;20140228;4.3
BEKSE;20140301;18.0
BEKSE;20140302;0.0
BEKSE;20140303;3.1
BEKSE;20140304;3.5
BEKSE;20140305;0.1
BEKSE;20140306;0.0
BEKSE;20140307;0.0
BEKSE;20140308;0.0
BEKSE;20140309;0.0
BEKSE;20140310;0.0
BEKSE;20140311;0.0
BEKSE;20140312;0.0
BEKSE;20140313;0.0
BEKSE;20140314;0.0
BEKSE;20140315;0.0
BEKSE;20140316;0.0
BEKSE;20140317;0.0
BEKSE;20140318;0.0
BEKSE;20140319;0.0
BEKSE;20140320;0.0
BEKSE;20140321;0.0
BEKSE;20140322;14.6
BEKSE;20140323;20.0
BEKSE;20140324;2.7
BEKSE;20140325;0.0
BEKSE;20140326;0.0
BEKSE;20140327;0.0
BEKSE;20140328;0.0
BEKSE;20140329;0.0
BEKSE;20140330;0.0
BEKSE;20140331;0.0
BEKSE;20140401;0.0
BEKSE;20140402;0.0
BEKSE;20140403;0.0
BEKSE;20140404;0.0
BEKSE;20140405;0.1
BEKSE;20140406;2.0
BEKSE;20140407;0.0
BEKSE;20140408;6.8
BEKSE;20140409;0.0
BEKSE;20140410;0.0
BEKSE;20140411;0.0
BEKSE;20140412;0.1
BEKSE;20140413;0.0
BEKSE;20140414;0.0
BEKSE;20140415;0.0
BEKSE;20140416;0.0
BEKSE;20140417;0.0
BEKSE;20140418;5.6
BEKSE;20140419;5.7
BEKSE;20140420;0.0
BEKSE;20140421;8.0
BEKSE;20140422;0.2
BEKSE;20140423;5.5
BEKSE;20140424;0.0
BEKSE;20140425;1.6
BEKSE;20140426;12.4
BEKSE;20140427;30.2
BEKSE;20140428;34.2
BEKSE;20140429;0.4
BEKSE;20140430;3.7
BEKSE;20140501;7.7
BEKSE;20140502;18.8
BEKSE;20140503;6.9
BEKSE;20140504;0.0
BEKSE;20140505;0.0
BEKSE;20140506;0.0
BEKSE;20140507;6.3
BEKSE;20140508;0.0
BEKSE;20140509;0.6
BEKSE;20140510;1.0
BEKSE;20140511;3.7
BEKSE;20140512;4.8
BEKSE;20140513;16.3
BEKSE;20140514;13.6
BEKSE;20140515;1.6
BEKSE;20140516;0.0
BEKSE;20140517;0.0
BEKSE;20140518;0.0
BEKSE;20140519;0.0
BEKSE;20140520;0.0
BEKSE;20140521;0.0
BEKSE;20140522;22.6
BEKSE;20140523;18.4
BEKSE;20140524;1.9
BEKSE;20140525;0.0
BEKSE;20140526;5.8
BEKSE;20140527;14.9
BEKSE;20140528;3.4
BEKSE;20140529;3.4
BEKSE;20140530;6.1
BEKSE;20140531;0.0
BEKSE;20140601;0.0
BEKSE;20140602;4.2
BEKSE;20140603;0.7
BEKSE;20140604;7.2
BEKSE;20140605;0.0
BEKSE;20140606;0.0
BEKSE;20140607;0.0
BEKSE;20140608;0.0
BEKSE;20140609;0.3
BEKSE;20140610;0.0
BEKSE;20140611;4.5
BEKSE;20140612;3.0
BEKSE;20140613;3.6
BEKSE;20140614;8.6
BEKSE;20140615;0.0
BEKSE;20140616;0.0
BEKSE;20140617;15.8
BEKSE;20140618;22.2
BEKSE;20140619;1.7
BEKSE;20140620;0.0
BEKSE;20140621;0.0
BEKSE;20140622;16.2
BEKSE;20140623;15.6
BEKSE;20140624;6.4
BEKSE;20140625;1.3
BEKSE;20140626;0.0
BEKSE;20140627;0.0
BEKSE;20140628;0.9
BEKSE;20140629;20.7
BEKSE;20140630;0.9
BEKSE;20140701;4.8
BEKSE;20140702;13.5
BEKSE;20140703;0.0
BEKSE;20140704;0.4
BEKSE;20140705;0.5
BEKSE;20140706;0.6
BEKSE;20140707;10.4
BEKSE;20140708;37.5
BEKSE;20140709;9.5
BEKSE;20140710;22.2
BEKSE;20140711;32.6
BEKSE;20140712;11.8
BEKSE;20140713;7.5
BEKSE;20140714;0.8
BEKSE;20140715;0.0
BEKSE;20140716;0.0
BEKSE;20140717;0.0
BEKSE;20140718;0.0
BEKSE;20140719;0.0
BEKSE;20140720;12.5
BEKSE;20140721;31.7
BEKSE;20140722;36.0
BEKSE;20140723;0.0
BEKSE;20140724;30.8
BEKSE;20140725;1.9
BEKSE;20140726;16.7
BEKSE;20140727;1.7
BEKSE;20140728;27.9
BEKSE;20140729;23.9
BEKSE;20140730;19.6
BEKSE;20140731;2.8
BEKSE;20140801;0.6
BEKSE;20140802;4.6
BEKSE;20140803;4.2
BEKSE;20140804;15.9
BEKSE;20140805;0.8
BEKSE;20140806;0.8
BEKSE;20140807;6.3
BEKSE;20140808;9.0
BEKSE;20140809;2.5
BEKSE;20140810;0.0
BEKSE;20140811;21.6
BEKSE;20140812;1.1
BEKSE;20140813;6.5
BEKSE;20140814;2.8
BEKSE;20140815;4.4
BEKSE;20140816;1.0
BEKSE;20140817;0.0
BEKSE;20140818;0.0
BEKSE;20140819;4.0
BEKSE;20140820;4.4
BEKSE;20140821;0.0
BEKSE;20140822;0.0
BEKSE;20140823;0.5
BEKSE;20140824;2.2
BEKSE;20140825;0.9
BEKSE;20140826;36.2
BEKSE;20140827;1.5
BEKSE;20140828;0.0
BEKSE;20140829;19.3
BEKSE;20140830;2.9
BEKSE;20140831;26.0
BEKSE;20140901;14.3
BEKSE;20140902;0.0
BEKSE;20140903;0.0
BEKSE;20140904;0.0
BEKSE;20140905;4.8
BEKSE;20140906;0.0
BEKSE;20140907;0.0
BEKSE;20140908;0.1
BEKSE;20140909;12.6
BEKSE;20140910;0.6
BEKSE;20140911;0.0
BEKSE;20140912;2.0
BEKSE;20140913;0.0
BEKSE;20140914;0.0
BEKSE;20140915;15.1
BEKSE;20140916;0.0
BEKSE;20140917;0.0
BEKSE;20140918;0.0
BEKSE;20140919;0.0
BEKSE;20140920;6.4
BEKSE;20140921;17.5
BEKSE;20140922;10.9
BEKSE;20140923;0.0
BEKSE;20140924;3.4
BEKSE;20140925;1.0
BEKSE;20140926;0.0
BEKSE;20140927;0.0
BEKSE;20140928;0.0
BEKSE;20140929;0.0
BEKSE;20140930;5.6
BEKSE;20141001;0.0
BEKSE;20141002;0.0
BEKSE;20141003;0.0
BEKSE;20141004;2.9
BEKSE;20141005;1.5
BEKSE;20141006;0.0
BEKSE;20141007;0.1
BEKSE;20141008;0.0
BEKSE;20141009;0.0
BEKSE;20141010;0.0
BEKSE;20141011;1.2
BEKSE;20141012;0.0
BEKSE;20141013;21.2
BEKSE;20141014;0.5
BEKSE;20141015;2.2
BEKSE;20141016;2.4
BEKSE;20141017;4.0
BEKSE;20141018;0.0
BEKSE;20141019;0.0
BEKSE;20141020;6.0
BEKSE;20141021;21.2
BEKSE;20141022;11.4
BEKSE;20141023;0.8
BEKSE;20141024;0.0
BEKSE;20141025;7.2
BEKSE;20141026;0.0
BEKSE;20141027;0.0
BEKSE;20141028;0.0
BEKSE;20141029;0.0
BEKSE;20141030;0.0
BEKSE;20141031;0.0
BEKSE;20141101;0.0
BEKSE;20141102;0.0
BEKSE;20141103;0.0
BEKSE;20141104;5.1
BEKSE;20141105;46.7
BEKSE;20141106;5.9
BEKSE;20141107;0.0
BEKSE;20141108;0.0
BEKSE;20141109;2.0
BEKSE;20141110;3.9
BEKSE;20141111;0.1
BEKSE;20141112;22.0
BEKSE;20141113;2.0
BEKSE;20141114;0.0
BEKSE;20141115;28.0
BEKSE;20141116;1.0
BEKSE;20141117;8.6
BEKSE;20141118;0.9
BEKSE;20141119;0.0
BEKSE;20141120;0.0
BEKSE;20141121;0.0
BEKSE;20141122;0.0
BEKSE;20141123;0.0
BEKSE;20141124;0.0
BEKSE;20141125;0.0
BEKSE;20141126;0.0
BEKSE;20141127;0.0
BEKSE;20141128;0.0
BEKSE;20141129;0.0
BEKSE;20141130;0.0
BEKSE;20141201;4.1
BEKSE;20141202;0.0
BEKSE;20141203;0.0
BEKSE;20141204;0.0
BEKSE;20141205;0.0
BEKSE;20141206;0.0
BEKSE;20141207;0.1
BEKSE;20141208;2.3
BEKSE;20141209;5.4
BEKSE;20141210;0.6
BEKSE;20141211;0.1
BEKSE;20141212;0.0
BEKSE;20141213;0.0
BEKSE;20141214;0.0
BEKSE;20141215;0.0
BEKSE;20141216;4.9
BEKSE;20141217;7.8
BEKSE;20141218;9.7
BEKSE;20141219;0.3
BEKSE;20141220;2.4
BEKSE;20141221;0.4
BEKSE;20141222;0.0
BEKSE;20141223;0.0
BEKSE;20141224;0.0
BEKSE;20141225;0.1
BEKSE;20141226;1.4
BEKSE;20141227;6.0
BEKSE;20141228;1.7
BEKSE;20141229;5.0
BEKSE;20141230;1.6
BEKSE;20141231;0.0
BEKSE;20150101;0.0
BEKSE;20150102;3.5
BEKSE;20150103;3.8
BEKSE;20150104;10.8
BEKSE;20150105;0.0
BEKSE;20150106;0.0
BEKSE;20150107;0.0
BEKSE;20150108;0.3
BEKSE;20150109;3.3
BEKSE;20150110;0.7
BEKSE;20150111;5.0
BEKSE;20150112;0.0
BEKSE;20150113;0.0
BEKSE;20150114;2.8
BEKSE;20150115;0.0
BEKSE;20150116;5.8
BEKSE;20150117;20.5
BEKSE;20150118;0.0
BEKSE;20150119;0.0
BEKSE;20150120;0.3
BEKSE;20150121;0.3
BEKSE;20150122;0.0
BEKSE;20150123;0.0
BEKSE;20150124;0.3
BEKSE;20150125;0.9
BEKSE;20150126;8.9
BEKSE;20150127;7.0
BEKSE;20150128;0.2
BEKSE;20150129;2.3
BEKSE;20150130;2.1
BEKSE;20150131;1.2
BEKSE;20150201;7.2
BEKSE;20150202;5.1
BEKSE;20150203;0.0
BEKSE;20150204;0.0
BEKSE;20150205;0.3
BEKSE;20150206;0.0
BEKSE;20150207;0.0
BEKSE;20150208;0.1
BEKSE;20150209;0.0
BEKSE;20150210;0.0
BEKSE;20150211;0.0
BEKSE;20150212;0.0
BEKSE;20150213;0.0
BEKSE;20150214;0.4
BEKSE;20150215;11.8
BEKSE;20150216;0.3
BEKSE;20150217;0.0
BEKSE;20150218;0.0
BEKSE;20150219;0.0
BEKSE;20150220;0.0
BEKSE;20150221;9.9
BEKSE;20150222;6.0
BEKSE;20150223;1.8
BEKSE;20150224;4.9
BEKSE;20150225;0.1
BEKSE;20150226;0.0
BEKSE;20150227;11.3
BEKSE;20150228;1.1
BEKSE;20150301;0.8
BEKSE;20150302;8.6
BEKSE;20150303;0.0
BEKSE;20150304;10.7
BEKSE;20150305;0.0
BEKSE;20150306;0.0
BEKSE;20150307;0.0
BEKSE;20150308;0.0
BEKSE;20150309;0.0
BEKSE;20150310;0.0
BEKSE;20150311;0.0
BEKSE;20150312;0.0
BEKSE;20150313;0.0
BEKSE;20150314;0.0
BEKSE;20150315;0.0
BEKSE;20150316;0.0
BEKSE;20150317;0.0
BEKSE;20150318;0.0
BEKSE;20150319;0.0
BEKSE;20150320;0.0
BEKSE;20150321;9.7
BEKSE;20150322;3.2
BEKSE;20150323;0.0
BEKSE;20150324;0.0
BEKSE;20150325;4.7
BEKSE;20150326;2.4
BEKSE;20150327;7.1
BEKSE;20150328;2.1
BEKSE;20150329;2.4
BEKSE;20150330;10.9
BEKSE;20150331;7.3
BEKSE;20150401;1.5
BEKSE;20150402;15.2
BEKSE;20150403;1.4
BEKSE;20150404;20.6
BEKSE;20150405;0.4
BEKSE;20150406;0.0
BEKSE;20150407;0.0
BEKSE;20150408;0.0
BEKSE;20150409;0.0
BEKSE;20150410;0.0
BEKSE;20150411;0.0
BEKSE;20150412;0.0
BEKSE;20150413;0.0
BEKSE;20150414;0.0
BEKSE;20150415;0.0
BEKSE;20150416;0.7
BEKSE;20150417;5.7
BEKSE;20150418;5.3
BEKSE;20150419;0.5
BEKSE;20150420;0.0
BEKSE;20150421;0.0
BEKSE;20150422;0.0
BEKSE;20150423;0.0
BEKSE;20150424;0.0
BEKSE;20150425;5.5
BEKSE;20150426;0.2
BEKSE;20150427;8.5
BEKSE;20150428;13.7
BEKSE;20150429;2.6
BEKSE;20150430;0.0
BEKSE;20150501;37.1
BEKSE;20150502;16.1
BEKSE;20150503;11.1
BEKSE;20150504;10.9
BEKSE;20150505;1.4
BEKSE;20150506;6.5
BEKSE;20150507;0.0
BEKSE;20150508;4.4
BEKSE;20150509;1.0
BEKSE;20150510;0.0
BEKSE;20150511;0.0
BEKSE;20150512;0.0
BEKSE;20150513;1.8
BEKSE;20150514;2.3
BEKSE;20150515;50.0
BEKSE;20150516;0.0
BEKSE;20150517;0.0
BEKSE;20150518;1.1
BEKSE;20150519;11.6
BEKSE;20150520;14.3
BEKSE;20150521;3.8
BEKSE;20150522;1.3
BEKSE;20150523;1.8
BEKSE;20150524;0.0
BEKSE;20150525;13.7
BEKSE;20150526;16.3
BEKSE;20150527;0.2
BEKSE;20150528;0.0
BEKSE;20150529;0.4
BEKSE;20150530;0.0
BEKSE;20150531;0.0
BEKSE;20150601;0.0
BEKSE;20150602;0.6
BEKSE;20150603;0.0
BEKSE;20150604;0.2
BEKSE;20150605;0.0
BEKSE;20150606;2.3
BEKSE;20150607;0.0
BEKSE;20150608;14.0
BEKSE;20150609;0.0
BEKSE;20150610;0.0
BEKSE;20150611;2.4
BEKSE;20150612;0.0
BEKSE;20150613;4.3
BEKSE;20150614;10.9
BEKSE;20150615;11.5
BEKSE;20150616;11.7
BEKSE;20150617;0.0
BEKSE;20150618;15.8
BEKSE;20150619;21.1
BEKSE;20150620;1.8
BEKSE;20150621;1.1
BEKSE;20150622;9.4
BEKSE;20150623;19.5
BEKSE;20150624;0.0
BEKSE;20150625;0.0
BEKSE;20150626;0.0
BEKSE;20150627;2.3
BEKSE;20150628;0.0
BEKSE;20150629;0.0
BEKSE;20150630;0.0
BEKSE;20150701;0.0
BEKSE;20150702;0.0
BEKSE;20150703;0.0
BEKSE;20150704;0.0
BEKSE;20150705;3.8
BEKSE;20150706;0.0
BEKSE;20150707;2.2
BEKSE;20150708;0.0
BEKSE;20150709;0.0
BEKSE;20150710;0.0
BEKSE;20150711;0.0
BEKSE;20150712;0.0
BEKSE;20150713;0.1
BEKSE;20150714;0.0
BEKSE;20150715;0.0
BEKSE;20150716;0.0
BEKSE;20150717;1.3
BEKSE;20150718;5.7
BEKSE;20150719;18.5
BEKSE;20150720;0.0
BEKSE;20150721;0.0
BEKSE;20150722;1.5
BEKSE;20150723;0.0
BEKSE;20150724;20.9
BEKSE;20150725;2.1
BEKSE;20150726;9.3
BEKSE;20150727;2.4
BEKSE;20150728;0.2
BEKSE;20150729;3.9
BEKSE;20150730;1.9
BEKSE;20150731;0.0
BEKSE;20150801;18.7
BEKSE;20150802;0.0
BEKSE;20150803;0.0
BEKSE;20150804;3.5
BEKSE;20150805;0.0
BEKSE;20150806;0.0
BEKSE;20150807;0.2
BEKSE;20150808;0.0
BEKSE;20150809;6.3
BEKSE;20150810;4.7
BEKSE;20150811;1.2
BEKSE;20150812;5.7
BEKSE;20150813;0.0
BEKSE;20150814;16.4
BEKSE;20150815;27.9
BEKSE;20150816;14.8
BEKSE;20150817;14.0
BEKSE;20150818;17.4
BEKSE;20150819;15.0
BEKSE;20150820;0.0
BEKSE;20150821;0.0
BEKSE;20150822;0.0
BEKSE;20150823;0.3
BEKSE;20150824;12.7
BEKSE;20150825;0.6
BEKSE;20150826;0.0
BEKSE;20150827;0.0
BEKSE;20150828;0.0
BEKSE;20150829;0.0
BEKSE;20150830;0.0
BEKSE;20150831;0.0
BEKSE;20150901;20.9
BEKSE;20150902;4.6
BEKSE;20150903;5.4
BEKSE;20150904;2.8
BEKSE;20150905;19.6
BEKSE;20150906;0.0
BEKSE;20150907;0.0
BEKSE;20150908;0.0
BEKSE;20150909;0.0
BEKSE;20150910;9.7
BEKSE;20150911;0.0
BEKSE;20150912;0.0
BEKSE;20150913;6.7
BEKSE;20150914;14.3
BEKSE;20150915;0.3
BEKSE;20150916;0.0
BEKSE;20150917;16.4
BEKSE;20150918;4.3
BEKSE;20150919;6.6
BEKSE;20150920;0.1
BEKSE;20150921;0.0
BEKSE;20150922;2.1
BEKSE;20150923;5.8
BEKSE;20150924;0.0
BEKSE;20150925;0.0
BEKSE;20150926;0.0
BEKSE;20150927;0.0
BEKSE;20150928;0.0
BEKSE;20150929;0.0
BEKSE;20150930;0.0
BEKSE;20151001;0.0
BEKSE;20151002;2.6
BEKSE;20151003;3.0
BEKSE;20151004;6.0
BEKSE;20151005;2.2
BEKSE;20151006;10.2
BEKSE;20151007;9.1
BEKSE;20151008;0.2
BEKSE;20151009;0.0
BEKSE;20151010;0.0
BEKSE;20151011;0.0
BEKSE;20151012;0.0
BEKSE;20151013;10.1
BEKSE;20151014;1.1
BEKSE;20151015;10.5
BEKSE;20151016;0.2
BEKSE;20151017;0.0
BEKSE;20151018;3.0
BEKSE;20151019;0.0
BEKSE;20151020;0.0
BEKSE;20151021;0.0
BEKSE;20151022;0.0
BEKSE;20151023;0.0
BEKSE;20151024;0.0
BEKSE;20151025;0.0
BEKSE;20151026;0.0
BEKSE;20151027;0.0
BEKSE;20151028;10.7
BEKSE;20151029;5.6
BEKSE;20151030;0.0
BEKSE;20151031;0.0
BEKSE;20151101;0.0
BEKSE;20151102;0.0
BEKSE;20151103;0.0
BEKSE;20151104;0.0
BEKSE;20151105;0.0
BEKSE;20151106;0.0
BEKSE;20151107;0.0
BEKSE;20151108;0.0
BEKSE;20151109;0.0
BEKSE;20151110;0.0
BEKSE;20151111;0.0
BEKSE;20151112;0.0
BEKSE;20151113;0.0
BEKSE;20151114;0.0
BEKSE;20151115;0.0
BEKSE;20151116;0.0
BEKSE;20151117;0.0
BEKSE;20151118;0.4
BEKSE;20151119;0.0
BEKSE;20151120;19.2
BEKSE;20151121;16.2
BEKSE;20151122;4.7
BEKSE;20151123;0.0
BEKSE;20151124;0.3
BEKSE;20151125;10.6
BEKSE;20151126;6.8
BEKSE;20151127;0.0
BEKSE;20151128;2.5
BEKSE;20151129;0.0
BEKSE;20151130;0.0
BEKSE;20151201;0.0
BEKSE;20151202;0.0
BEKSE;20151203;0.0
BEKSE;20151204;0.4
BEKSE;20151205;0.1
BEKSE;20151206;0.0
BEKSE;20151207;0.0
BEKSE;20151208;0.0
BEKSE;20151209;3.1
BEKSE;20151210;0.0
BEKSE;20151211;0.0
BEKSE;20151212;0.0
BEKSE;20151213;0.0
BEKSE;20151214;0.0
BEKSE;20151215;0.0
BEKSE;20151216;5.0
BEKSE;20151217;0.0
BEKSE;20151218;0.0
BEKSE;20151219;0.0
BEKSE;20151220;0.0
BEKSE;20151221;0.1
BEKSE;20151222;0.0
BEKSE;20151223;0.0
BEKSE;20151224;0.0
BEKSE;20151225;0.0
BEKSE;20151226;0.0
BEKSE;20151227;0.0
BEKSE;20151228;0.0
BEKSE;20151229;0.0
BEKSE;20151230;0.0
BEKSE;20151231;0.2
BEKSE;20160101;1.1
BEKSE;20160102;8.9
BEKSE;20160103;0.0
BEKSE;20160104;0.9
BEKSE;20160105;2.1
BEKSE;20160106;0.9
BEKSE;20160107;2.2
BEKSE;20160108;0.4
BEKSE;20160109;9.1
BEKSE;20160110;0.3
BEKSE;20160111;6.0
BEKSE;20160112;1.8
BEKSE;20160113;1.0
BEKSE;20160114;2.3
BEKSE;20160115;0.4
BEKSE;20160116;4.9
BEKSE;20160117;2.4
BEKSE;20160118;0.0
BEKSE;20160119;0.2
BEKSE;20160120;0.5
BEKSE;20160121;0.0
BEKSE;20160122;0.0
BEKSE;20160123;0.8
BEKSE;20160124;0.0
BEKSE;20160125;0.0
BEKSE;20160126;0.0
BEKSE;20160127;0.0
BEKSE;20160128;0.0
BEKSE;20160129;0.0
BEKSE;20160130;0.1
BEKSE;20160131;8.1
BEKSE;20160201;0.2
BEKSE;20160202;0.0
BEKSE;20160203;9.9
BEKSE;20160204;11.3
BEKSE;20160205;2.4
BEKSE;20160206;1.6
BEKSE;20160207;4.3
BEKSE;20160208;0.0
BEKSE;20160209;3.0
BEKSE;20160210;0.6
BEKSE;20160211;1.3
BEKSE;20160212;2.8
BEKSE;20160213;3.0
BEKSE;20160214;1.8
BEKSE;20160215;0.6
BEKSE;20160216;0.0
BEKSE;20160217;0.0
BEKSE;20160218;0.0
BEKSE;20160219;6.3
BEKSE;20160220;7.3
BEKSE;20160221;0.0
BEKSE;20160222;1.7
BEKSE;20160223;1.9
BEKSE;20160224;1.0
BEKSE;20160225;3.1
BEKSE;20160226;0.3
BEKSE;20160227;0.9
BEKSE;20160228;4.6
BEKSE;20160229;6.6
BEKSE;20160301;3.8
BEKSE;20160302;8.4
BEKSE;20160303;4.5
BEKSE;20160304;0.2
BEKSE;20160305;6.8
BEKSE;20160306;1.6
BEKSE;20160307;0.0
BEKSE;20160308;6.4
BEKSE;20160309;0.0
BEKSE;20160310;0.0
BEKSE;20160311;0.0
BEKSE;20160312;0.0
BEKSE;20160313;0.0
BEKSE;20160314;0.0
BEKSE;20160315;2.3
BEKSE;20160316;1.0
BEKSE;20160317;0.0
BEKSE;20160318;0.0
BEKSE;20160319;0.0
BEKSE;20160320;0.0
BEKSE;20160321;0.0
BEKSE;20160322;0.0
BEKSE;20160323;0.0
BEKSE;20160324;0.0
BEKSE;20160325;7.0
BEKSE;20160326;0.0
BEKSE;20160327;3.4
BEKSE;20160328;0.0
BEKSE;20160329;0.1
BEKSE;20160330;0.0
BEKSE;20160331;0.0
BEKSE;20160401;0.0
BEKSE;20160402;0.0
BEKSE;20160403;0.0
BEKSE;20160404;0.1
BEKSE;20160405;1.4
BEKSE;20160406;5.8
BEKSE;20160407;1.1
BEKSE;20160408;9.1
BEKSE;20160409;1.3
BEKSE;20160410;0.0
BEKSE;20160411;0.0
BEKSE;20160412;0.0
BEKSE;20160413;7.3
BEKSE;20160414;2.7
BEKSE;20160415;0.0
BEKSE;20160416;0.1
BEKSE;20160417;11.9
BEKSE;20160418;10.1
BEKSE;20160419;0.0
BEKSE;20160420;0.0
BEKSE;20160421;0.0
BEKSE;20160422;3.7
BEKSE;20160423;13.6
BEKSE;20160424;5.9
BEKSE;20160425;3.0
BEKSE;20160426;1.6
BEKSE;20160427;5.5
BEKSE;20160428;0.0
BEKSE;20160429;0.0
BEKSE;20160430;11.3
BEKSE;20160501;20.3
BEKSE;20160502;0.9
BEKSE;20160503;12.1
BEKSE;20160504;0.0
BEKSE;20160505;0.0
BEKSE;20160506;0.0
BEKSE;20160507;0.0
BEKSE;20160508;0.0
BEKSE;20160509;0.0
BEKSE;20160510;0.0
BEKSE;20160511;1.4
BEKSE;20160512;26.9
BEKSE;20160513;19.4
BEKSE;20160514;38.7
BEKSE;20160515;2.9
BEKSE;20160516;1.2
BEKSE;20160517;0.0
BEKSE;20160518;0.4
BEKSE;20160519;11.9
BEKSE;20160520;0.0
BEKSE;20160521;0.0
BEKSE;20160522;7.9
BEKSE;20160523;38.7
BEKSE;20160524;2.5
BEKSE;20160525;0.9
BEKSE;20160526;0.0
BEKSE;20160527;0.0
BEKSE;20160528;6.1
BEKSE;20160529;19.1
BEKSE;20160530;1.3
BEKSE;20160531;8.7
BEKSE;20160601;2.8
BEKSE;20160602;5.1
BEKSE;20160603;12.2
BEKSE;20160604;8.7
BEKSE;20160605;6.0
BEKSE;20160606;1.3
BEKSE;20160607;4.5
BEKSE;20160608;14.9
BEKSE;20160609;16.4
BEKSE;20160610;0.0
BEKSE;20160611;11.6
BEKSE;20160612;5.5
BEKSE;20160613;9.9
BEKSE;20160614;9.5
BEKSE;20160615;0.0
BEKSE;20160616;37.2
BEKSE;20160617;2.0
BEKSE;20160618;15.2
BEKSE;20160619;13.7
BEKSE;20160620;0.8
BEKSE;20160621;2.9
BEKSE;20160622;0.0
BEKSE;20160623;0.0
BEKSE;20160624;0.0
BEKSE;20160625;25.1
BEKSE;20160626;3.5
BEKSE;20160627;1.1
BEKSE;20160628;0.0
BEKSE;20160629;0.0
BEKSE;20160630;9.2
BEKSE;20160701;0.0
BEKSE;20160702;10.2
BEKSE;20160703;0.4
BEKSE;20160704;0.0
BEKSE;20160705;3.0
BEKSE;20160706;0.0
BEKSE;20160707;0.0
BEKSE;20160708;0.3
BEKSE;20160709;0.0
BEKSE;20160710;2.7
BEKSE;20160711;13.2
BEKSE;20160712;31.2
BEKSE;20160713;32.5
BEKSE;20160714;9.6
BEKSE;20160715;0.3
BEKSE;20160716;0.0
BEKSE;20160717;0.0
BEKSE;20160718;0.0
BEKSE;20160719;0.0
BEKSE;20160720;0.0
BEKSE;20160721;10.1
BEKSE;20160722;7.5
BEKSE;20160723;6.3
BEKSE;20160724;0.0
BEKSE;20160725;2.8
BEKSE;20160726;2.7
BEKSE;20160727;14.0
BEKSE;20160728;0.4
BEKSE;20160729;0.0
BEKSE;20160730;0.0
BEKSE;20160731;13.4
BEKSE;20160801;7.4
BEKSE;20160802;0.0
BEKSE;20160803;0.0
BEKSE;20160804;19.3
BEKSE;20160805;35.4
BEKSE;20160806;0.6
BEKSE;20160807;0.0
BEKSE;20160808;0.0
BEKSE;20160809;25.4
BEKSE;20160810;8.7
BEKSE;20160811;2.3
BEKSE;20160812;0.0
BEKSE;20160813;0.0
BEKSE;20160814;0.3
BEKSE;20160815;11.7
BEKSE;20160816;0.2
BEKSE;20160817;15.2
BEKSE;20160818;10.2
BEKSE;20160819;1.9
BEKSE;20160820;4.5
BEKSE;20160821;0.1
BEKSE;20160822;0.0
BEKSE;20160823;0.0
BEKSE;20160824;0.0
BEKSE;20160825;0.0
BEKSE;20160826;0.0
BEKSE;20160827;2.4
BEKSE;20160828;2.1
BEKSE;20160829;0.5
BEKSE;20160830;0.0
BEKSE;20160831;0.4
BEKSE;20160901;0.0
BEKSE;20160902;0.0
BEKSE;20160903;0.0
BEKSE;20160904;22.8
BEKSE;20160905;43.5
BEKSE;20160906;0.0
BEKSE;20160907;0.0
BEKSE;20160908;0.0
BEKSE;20160909;0.0
BEKSE;20160910;2.2
BEKSE;20160911;0.0
BEKSE;20160912;0.0
BEKSE;20160913;0.0
BEKSE;20160914;0.0
BEKSE;20160915;8.8
BEKSE;20160916;8.0
BEKSE;20160917;10.4
BEKSE;20160918;14.1
BEKSE;20160919;4.5
BEKSE;20160920;0.0
BEKSE;20160921;0.2
BEKSE;20160922;0.0
BEKSE;20160923;0.0
BEKSE;20160924;0.0
BEKSE;20160925;0.0
BEKSE;20160926;10.3
BEKSE;20160927;2.6
BEKSE;20160928;0.0
BEKSE;20160929;0.0
BEKSE;20160930;0.0
BEKSE;20161001;0.0
BEKSE;20161002;10.0
BEKSE;20161003;0.0
BEKSE;20161004;0.0
BEKSE;20161005;0.0
BEKSE;20161006;0.0
BEKSE;20161007;0.0
BEKSE;20161008;0.0
BEKSE;20161009;5.2
BEKSE;20161010;0.0
BEKSE;20161011;0.5
BEKSE;20161012;0.0
BEKSE;20161013;0.0
BEKSE;20161014;25.3
BEKSE;20161015;0.5
BEKSE;20161016;0.0
BEKSE;20161017;1.9
BEKSE;20161018;5.1
BEKSE;20161019;0.1
BEKSE;20161020;0.4
BEKSE;20161021;0.1
BEKSE;20161022;0.0
BEKSE;20161023;0.1
BEKSE;20161024;0.0
BEKSE;20161025;10.3
BEKSE;20161026;11.9
BEKSE;20161027;0.0
BEKSE;20161028;0.0
BEKSE;20161029;0.0
BEKSE;20161030;0.0
BEKSE;20161031;0.0
BEKSE;20161101;0.0
BEKSE;20161102;0.0
BEKSE;20161103;0.0
BEKSE;20161104;0.0
BEKSE;20161105;5.7
BEKSE;20161106;13.2
BEKSE;20161107;3.7
BEKSE;20161108;2.1
BEKSE;20161109;0.1
