 

stn;time;tre200d0
JUN;19700627;1.3
JUN;19700628;-3.0
JUN;19700629;-4.5
JUN;19700630;-7.5
JUN;19700701;-1.3
JUN;19700702;-4.3
JUN;19700703;-7.9
JUN;19700704;-7.3
JUN;19700705;-2.8
JUN;19700706;1.2
JUN;19700707;3.2
JUN;19700708;0.7
JUN;19700709;-0.4
JUN;19700710;3.2
JUN;19700711;2.1
JUN;19700712;3.8
JUN;19700713;2.5
JUN;19700714;1.0
JUN;19700715;-8.3
JUN;19700716;-9.9
JUN;19700717;-10.6
JUN;19700718;-8.1
JUN;19700719;-4.8
JUN;19700720;-2.0
JUN;19700721;-0.6
JUN;19700722;2.1
JUN;19700723;2.9
JUN;19700724;2.3
JUN;19700725;-5.4
JUN;19700726;-2.0
JUN;19700727;1.0
JUN;19700728;2.3
JUN;19700729;0.9
JUN;19700730;1.2
JUN;19700731;0.2
JUN;19700801;1.2
JUN;19700802;1.2
JUN;19700803;0.2
JUN;19700804;1.8
JUN;19700805;3.0
JUN;19700806;5.7
JUN;19700807;2.1
JUN;19700808;-2.1
JUN;19700809;-5.3
JUN;19700810;-3.7
JUN;19700811;-1.7
JUN;19700812;1.8
JUN;19700813;2.2
JUN;19700814;2.8
JUN;19700815;0.2
JUN;19700816;0.8
JUN;19700817;-2.2
JUN;19700818;0.3
JUN;19700819;0.6
JUN;19700820;-1.9
JUN;19700821;-7.2
JUN;19700822;-5.4
JUN;19700823;-6.6
JUN;19700824;-6.6
JUN;19700825;-5.6
JUN;19700826;-1.6
JUN;19700827;-0.5
JUN;19700828;0.2
JUN;19700829;-0.9
JUN;19700830;-1.7
JUN;19700831;-1.0
JUN;19700901;-3.0
JUN;19700902;1.2
JUN;19700903;-1.4
JUN;19700904;-2.9
JUN;19700905;-0.9
JUN;19700906;-2.0
JUN;19700907;1.9
JUN;19700908;1.3
JUN;19700909;0.7
JUN;19700910;-0.2
JUN;19700911;-0.6
JUN;19700912;-2.1
JUN;19700913;-5.1
JUN;19700914;-0.2
JUN;19700915;-1.0
JUN;19700916;-9.5
JUN;19700917;-2.0
JUN;19700918;3.6
JUN;19700919;2.3
JUN;19700920;1.9
JUN;19700921;2.3
JUN;19700922;-1.0
JUN;19700923;-4.7
JUN;19700924;-2.7
JUN;19700925;-0.5
JUN;19700926;-1.7
JUN;19700927;-0.7
JUN;19700928;0.6
JUN;19700929;-1.5
JUN;19700930;-3.9
JUN;19701001;-9.0
JUN;19701002;-7.5
JUN;19701003;-14.3
JUN;19701004;-10.1
JUN;19701005;-4.0
JUN;19701006;-5.4
JUN;19701007;-5.2
JUN;19701008;-4.1
JUN;19701009;-2.3
JUN;19701010;-1.8
JUN;19701011;-3.5
JUN;19701012;-1.5
JUN;19701013;-1.2
JUN;19701014;-4.9
JUN;19701015;-6.3
JUN;19701016;-2.9
JUN;19701017;-2.1
JUN;19701018;-2.3
JUN;19701019;-3.9
JUN;19701020;-15.4
JUN;19701021;-18.2
JUN;19701022;-16.9
JUN;19701023;-17.0
JUN;19701024;-12.7
JUN;19701025;-6.9
JUN;19701026;-6.8
JUN;19701027;-5.9
JUN;19701028;-4.6
JUN;19701029;-2.6
JUN;19701030;-1.9
JUN;19701031;-2.0
JUN;19701101;-4.1
JUN;19701102;-2.7
JUN;19701103;-5.4
JUN;19701104;-5.6
JUN;19701105;-6.5
JUN;19701106;-12.2
JUN;19701107;-7.3
JUN;19701108;-8.1
JUN;19701109;-11.4
JUN;19701110;-15.4
JUN;19701111;-6.9
JUN;19701112;-4.6
JUN;19701113;-9.2
JUN;19701114;-11.7
JUN;19701115;-18.5
JUN;19701116;-18.6
JUN;19701117;-8.4
JUN;19701118;-7.6
JUN;19701119;-8.4
JUN;19701120;-11.6
JUN;19701121;-14.4
JUN;19701122;-18.0
JUN;19701123;-5.8
JUN;19701124;-2.3
JUN;19701125;-2.7
JUN;19701126;-3.6
JUN;19701127;-3.2
JUN;19701128;-5.4
JUN;19701129;-5.5
JUN;19701130;-10.9
JUN;19701201;-12.6
JUN;19701202;-14.9
JUN;19701203;-10.9
JUN;19701204;-8.4
JUN;19701205;-14.2
JUN;19701206;-11.3
JUN;19701207;-14.2
JUN;19701208;-10.7
JUN;19701209;-6.9
JUN;19701210;-4.6
JUN;19701211;-5.6
JUN;19701212;-7.5
JUN;19701213;-11.2
JUN;19701214;-11.8
JUN;19701215;-17.1
JUN;19701216;-14.8
JUN;19701217;-9.9
JUN;19701218;-11.8
JUN;19701219;-9.0
JUN;19701220;-5.8
JUN;19701221;-14.7
JUN;19701222;-26.4
JUN;19701223;-23.2
JUN;19701224;-22.4
JUN;19701225;-22.3
JUN;19701226;-21.4
JUN;19701227;-18.1
JUN;19701228;-18.2
JUN;19701229;-15.4
JUN;19701230;-18.8
JUN;19701231;-22.4
JUN;19710101;-24.6
JUN;19710102;-24.3
JUN;19710103;-21.4
JUN;19710104;-19.3
JUN;19710105;-16.7
JUN;19710106;-14.2
JUN;19710107;-9.4
JUN;19710108;-7.6
JUN;19710109;-7.8
JUN;19710110;-7.3
JUN;19710111;-10.1
JUN;19710112;-11.9
JUN;19710113;-14.0
JUN;19710114;-13.8
JUN;19710115;-14.0
JUN;19710116;-14.3
JUN;19710117;-12.8
JUN;19710118;-12.1
JUN;19710119;-12.1
JUN;19710120;-13.1
JUN;19710121;-14.3
JUN;19710122;-16.7
JUN;19710123;-11.1
JUN;19710124;-14.0
JUN;19710125;-13.6
JUN;19710126;-12.4
JUN;19710127;-14.9
JUN;19710128;-16.7
JUN;19710129;-15.9
JUN;19710130;-13.6
JUN;19710131;-12.7
JUN;19710201;-12.1
JUN;19710202;-14.4
JUN;19710203;-13.0
JUN;19710204;-11.3
JUN;19710205;-7.0
JUN;19710206;-6.6
JUN;19710207;-8.5
JUN;19710208;-12.9
JUN;19710209;-7.1
JUN;19710210;-8.0
JUN;19710211;-8.9
JUN;19710212;-12.4
JUN;19710213;-11.6
JUN;19710214;-15.9
JUN;19710215;-15.7
JUN;19710216;-19.0
JUN;19710217;-19.2
JUN;19710218;-16.2
JUN;19710219;-18.6
JUN;19710220;-19.2
JUN;19710221;-14.9
JUN;19710222;-19.4
JUN;19710223;-22.0
JUN;19710224;-15.5
JUN;19710225;-14.6
JUN;19710226;-18.5
JUN;19710227;-23.1
JUN;19710228;-25.4
JUN;19710301;-25.0
JUN;19710302;-20.1
JUN;19710303;-20.0
JUN;19710304;-25.9
JUN;19710305;-33.2
JUN;19710306;-26.3
JUN;19710307;-20.7
JUN;19710308;-17.6
JUN;19710309;-16.2
JUN;19710310;-20.2
JUN;19710311;-19.1
JUN;19710312;-16.7
JUN;19710313;-10.4
JUN;19710314;-14.1
JUN;19710315;-12.8
JUN;19710316;-17.7
JUN;19710317;-14.9
JUN;19710318;-13.2
JUN;19710319;-12.9
JUN;19710320;-11.8
JUN;19710321;-10.6
JUN;19710322;-12.8
JUN;19710323;-11.7
JUN;19710324;-13.1
JUN;19710325;-11.4
JUN;19710326;-18.6
JUN;19710327;-19.9
JUN;19710328;-14.7
JUN;19710329;-12.8
JUN;19710330;-11.8
JUN;19710331;-10.3
JUN;19710401;-10.1
JUN;19710402;-10.7
JUN;19710403;-12.2
JUN;19710404;-11.6
JUN;19710405;-11.3
JUN;19710406;-11.2
JUN;19710407;-10.0
JUN;19710408;-8.3
JUN;19710409;-7.5
JUN;19710410;-6.7
JUN;19710411;-6.5
JUN;19710412;-7.5
JUN;19710413;-4.7
JUN;19710414;-3.6
JUN;19710415;-3.8
JUN;19710416;-8.1
JUN;19710417;-9.2
JUN;19710418;-6.3
JUN;19710419;-6.0
JUN;19710420;-7.2
JUN;19710421;-5.6
JUN;19710422;-5.8
JUN;19710423;-6.7
JUN;19710424;-11.0
JUN;19710425;-14.6
JUN;19710426;-11.1
JUN;19710427;-9.3
JUN;19710428;-11.9
JUN;19710429;-7.7
JUN;19710430;-6.1
JUN;19710501;-6.6
JUN;19710502;-7.0
JUN;19710503;-7.7
JUN;19710504;-7.3
JUN;19710505;-8.2
JUN;19710506;-5.6
JUN;19710507;-2.5
JUN;19710508;-2.1
JUN;19710509;-0.9
JUN;19710510;-1.6
JUN;19710511;-4.2
JUN;19710512;-4.4
JUN;19710513;-3.0
JUN;19710514;-3.2
JUN;19710515;-2.8
JUN;19710516;-3.0
JUN;19710517;-3.0
JUN;19710518;-2.7
JUN;19710519;-2.7
JUN;19710520;-2.7
JUN;19710521;-4.3
JUN;19710522;-5.2
JUN;19710523;-5.6
JUN;19710524;-6.2
JUN;19710525;-8.0
JUN;19710526;-8.3
JUN;19710527;-9.8
JUN;19710528;-9.5
JUN;19710529;-10.8
JUN;19710530;-7.0
JUN;19710531;-3.2
JUN;19710601;-2.3
JUN;19710602;-2.3
JUN;19710603;-2.7
JUN;19710604;-2.4
JUN;19710605;-2.8
JUN;19710606;-3.0
JUN;19710607;-5.5
JUN;19710608;-5.5
JUN;19710609;-4.7
JUN;19710610;-6.0
JUN;19710611;-8.7
JUN;19710612;-10.6
JUN;19710613;-8.9
JUN;19710614;-5.0
JUN;19710615;-6.8
JUN;19710616;-8.4
JUN;19710617;-7.4
JUN;19710618;-10.4
JUN;19710619;-4.1
JUN;19710620;-5.8
JUN;19710621;-6.6
JUN;19710622;-1.9
JUN;19710623;-0.9
JUN;19710624;-1.4
JUN;19710625;-2.3
JUN;19710626;-1.0
JUN;19710627;-4.7
JUN;19710628;-3.0
JUN;19710629;-9.9
JUN;19710630;-7.8
JUN;19710701;-9.8
JUN;19710702;-3.9
JUN;19710703;-1.2
JUN;19710704;0.2
JUN;19710705;0.5
JUN;19710706;1.1
JUN;19710707;2.3
JUN;19710708;5.6
JUN;19710709;5.6
JUN;19710710;4.1
JUN;19710711;3.2
JUN;19710712;2.3
JUN;19710713;-1.1
JUN;19710714;1.7
JUN;19710715;-0.5
JUN;19710716;1.3
JUN;19710717;0.8
JUN;19710718;-1.0
JUN;19710719;-2.7
JUN;19710720;-6.1
JUN;19710721;-6.0
JUN;19710722;-4.1
JUN;19710723;-1.7
JUN;19710724;-0.9
JUN;19710725;1.2
JUN;19710726;3.1
JUN;19710727;2.8
JUN;19710728;2.2
JUN;19710729;2.1
JUN;19710730;4.1
JUN;19710731;1.7
JUN;19710801;3.0
JUN;19710802;2.3
JUN;19710803;2.3
JUN;19710804;1.0
JUN;19710805;0.9
JUN;19710806;0.5
JUN;19710807;1.2
JUN;19710808;-1.3
JUN;19710809;3.1
JUN;19710810;4.6
JUN;19710811;0.4
JUN;19710812;-2.3
JUN;19710813;1.6
JUN;19710814;3.3
JUN;19710815;2.9
JUN;19710816;1.5
JUN;19710817;2.0
JUN;19710818;4.1
JUN;19710819;4.7
JUN;19710820;-1.2
JUN;19710821;-1.8
JUN;19710822;-2.2
JUN;19710823;-3.1
JUN;19710824;-3.7
JUN;19710825;-1.1
JUN;19710826;0.7
JUN;19710827;-4.5
JUN;19710828;-1.4
JUN;19710829;3.8
JUN;19710830;-1.2
JUN;19710831;-6.0
JUN;19710901;-4.2
JUN;19710902;-2.0
JUN;19710903;3.0
JUN;19710904;3.4
JUN;19710905;2.1
JUN;19710906;0.0
JUN;19710907;0.6
JUN;19710908;-2.4
JUN;19710909;-5.1
JUN;19710910;-3.9
JUN;19710911;-4.5
JUN;19710912;-6.5
JUN;19710913;-6.6
JUN;19710914;-5.9
JUN;19710915;-9.1
JUN;19710916;-10.2
JUN;19710917;-9.0
JUN;19710918;-2.6
JUN;19710919;-2.1
JUN;19710920;-1.0
JUN;19710921;-1.0
JUN;19710922;-0.3
JUN;19710923;-1.9
JUN;19710924;-3.5
JUN;19710925;-3.1
JUN;19710926;-2.8
JUN;19710927;-3.2
JUN;19710928;-7.0
JUN;19710929;-10.9
JUN;19710930;-2.2
JUN;19711001;2.7
JUN;19711002;4.1
JUN;19711003;3.3
JUN;19711004;-2.4
JUN;19711005;-0.9
JUN;19711006;-2.8
JUN;19711007;-0.2
JUN;19711008;1.2
JUN;19711009;-0.1
JUN;19711010;-4.6
JUN;19711011;-3.8
JUN;19711012;-4.8
JUN;19711013;-5.5
JUN;19711014;-5.0
JUN;19711015;-10.0
JUN;19711016;-3.6
JUN;19711017;-3.0
JUN;19711018;-6.4
JUN;19711019;-0.8
JUN;19711020;-5.3
JUN;19711021;-6.1
JUN;19711022;-1.9
JUN;19711023;-0.3
JUN;19711024;-0.6
JUN;19711025;-1.4
JUN;19711026;-3.4
JUN;19711027;-3.7
JUN;19711028;-5.5
JUN;19711029;-5.0
JUN;19711030;-6.5
JUN;19711031;-9.2
JUN;19711101;-6.7
JUN;19711102;-5.5
JUN;19711103;-3.6
JUN;19711104;-1.3
JUN;19711105;-2.1
JUN;19711106;-8.9
JUN;19711107;-8.2
JUN;19711108;-8.1
JUN;19711109;-8.5
JUN;19711110;-8.6
JUN;19711111;-10.7
JUN;19711112;-9.5
JUN;19711113;-10.6
JUN;19711114;-11.5
JUN;19711115;-9.5
JUN;19711116;-9.4
JUN;19711117;-10.3
JUN;19711118;-10.6
JUN;19711119;-18.5
JUN;19711120;-26.0
JUN;19711121;-12.0
JUN;19711122;-20.4
JUN;19711123;-23.3
JUN;19711124;-19.4
JUN;19711125;-14.9
JUN;19711126;-8.7
JUN;19711127;-11.7
JUN;19711128;-9.9
JUN;19711129;-11.6
JUN;19711130;-13.4
JUN;19711201;-12.8
JUN;19711202;-13.8
JUN;19711203;-12.8
JUN;19711204;-9.2
JUN;19711205;-3.9
JUN;19711206;-1.8
JUN;19711207;-3.1
JUN;19711208;-11.7
JUN;19711209;-16.1
JUN;19711210;-13.1
JUN;19711211;-12.5
JUN;19711212;-9.2
JUN;19711213;-7.1
JUN;19711214;-4.5
JUN;19711215;-3.2
JUN;19711216;-4.1
JUN;19711217;-2.8
JUN;19711218;-4.0
JUN;19711219;-5.8
JUN;19711220;-9.1
JUN;19711221;-7.0
JUN;19711222;-2.1
JUN;19711223;-5.5
JUN;19711224;-7.4
JUN;19711225;-9.7
JUN;19711226;-11.9
JUN;19711227;-12.6
JUN;19711228;-13.1
JUN;19711229;-14.1
JUN;19711230;-13.9
JUN;19711231;-12.6
JUN;19720101;-13.6
JUN;19720102;-15.2
JUN;19720103;-15.2
JUN;19720104;-18.3
JUN;19720105;-16.5
JUN;19720106;-14.2
JUN;19720107;-12.6
JUN;19720108;-10.9
JUN;19720109;-9.7
JUN;19720110;-10.4
JUN;19720111;-6.1
JUN;19720112;-8.5
JUN;19720113;-10.4
JUN;19720114;-11.5
JUN;19720115;-11.0
JUN;19720116;-11.6
JUN;19720117;-14.2
JUN;19720118;-11.9
JUN;19720119;-10.8
JUN;19720120;-9.3
JUN;19720121;-12.9
JUN;19720122;-13.8
JUN;19720123;-13.3
JUN;19720124;-16.4
JUN;19720125;-22.7
JUN;19720126;-15.3
JUN;19720127;-18.6
JUN;19720128;-17.7
JUN;19720129;-19.7
JUN;19720130;-20.7
JUN;19720131;-19.5
JUN;19720201;-10.8
JUN;19720202;-13.8
JUN;19720203;-11.5
JUN;19720204;-14.1
JUN;19720205;-13.3
JUN;19720206;-6.9
JUN;19720207;-9.3
JUN;19720208;-9.7
JUN;19720209;-10.9
JUN;19720210;-12.0
JUN;19720211;-13.5
JUN;19720212;-19.9
JUN;19720213;-16.9
JUN;19720214;-19.9
JUN;19720215;-15.4
JUN;19720216;-10.6
JUN;19720217;-13.1
JUN;19720218;-14.2
JUN;19720219;-11.2
JUN;19720220;-14.0
JUN;19720221;-15.3
JUN;19720222;-14.8
JUN;19720223;-13.6
JUN;19720224;-14.0
JUN;19720225;-11.2
JUN;19720226;-10.9
JUN;19720227;-11.2
JUN;19720228;-12.0
JUN;19720229;-13.5
JUN;19720301;-14.9
JUN;19720302;-16.6
JUN;19720303;-15.7
JUN;19720304;-14.0
JUN;19720305;-14.9
JUN;19720306;-13.8
JUN;19720307;-14.5
JUN;19720308;-15.0
JUN;19720309;-12.4
JUN;19720310;-9.1
JUN;19720311;-9.9
JUN;19720312;-10.7
JUN;19720313;-13.3
JUN;19720314;-12.1
JUN;19720315;-10.5
JUN;19720316;-9.4
JUN;19720317;-11.0
JUN;19720318;-11.0
JUN;19720319;-10.4
JUN;19720320;-10.0
JUN;19720321;-11.0
JUN;19720322;-11.1
JUN;19720323;-8.9
JUN;19720324;-5.9
JUN;19720325;-5.6
JUN;19720326;-8.3
JUN;19720327;-14.4
JUN;19720328;-14.1
JUN;19720329;-14.2
JUN;19720330;-9.6
JUN;19720331;-9.3
JUN;19720401;-9.2
JUN;19720402;-5.6
JUN;19720403;-8.4
JUN;19720404;-6.7
JUN;19720405;-12.4
JUN;19720406;-11.5
JUN;19720407;-8.3
JUN;19720408;-9.9
JUN;19720409;-13.1
JUN;19720410;-11.5
JUN;19720411;-13.0
JUN;19720412;-16.3
JUN;19720413;-9.6
JUN;19720414;-8.2
JUN;19720415;-15.0
JUN;19720416;-18.1
JUN;19720417;-10.2
JUN;19720418;-9.4
JUN;19720419;-12.4
JUN;19720420;-11.2
JUN;19720421;-8.8
JUN;19720422;-8.8
JUN;19720423;-7.9
JUN;19720424;-9.6
JUN;19720425;-16.3
JUN;19720426;-11.3
JUN;19720427;-14.0
JUN;19720428;-17.7
JUN;19720429;-10.7
JUN;19720430;-7.5
JUN;19720501;-9.2
JUN;19720502;-9.6
JUN;19720503;-7.8
JUN;19720504;-10.5
JUN;19720505;-8.1
JUN;19720506;-7.4
JUN;19720507;-7.2
JUN;19720508;-6.5
JUN;19720509;-7.7
JUN;19720510;-9.3
JUN;19720511;-14.0
JUN;19720512;-12.8
JUN;19720513;-13.5
JUN;19720514;-11.2
JUN;19720515;-10.0
JUN;19720516;-10.9
JUN;19720517;-10.7
JUN;19720518;-10.8
JUN;19720519;-7.0
JUN;19720520;-8.4
JUN;19720521;-8.6
JUN;19720522;-5.5
JUN;19720523;-5.2
JUN;19720524;-5.2
JUN;19720525;-4.1
JUN;19720526;-2.0
JUN;19720527;-8.5
JUN;19720528;-11.4
JUN;19720529;-4.8
JUN;19720530;-3.8
JUN;19720531;-5.6
JUN;19720601;-8.1
JUN;19720602;-8.2
JUN;19720603;-1.4
JUN;19720604;-0.5
JUN;19720605;-2.4
JUN;19720606;-3.0
JUN;19720607;-4.2
JUN;19720608;-5.7
JUN;19720609;-4.9
JUN;19720610;-4.9
JUN;19720611;-5.5
JUN;19720612;-5.6
JUN;19720613;-6.5
JUN;19720614;-6.0
JUN;19720615;-4.8
JUN;19720616;-6.5
JUN;19720617;-9.2
JUN;19720618;-2.6
JUN;19720619;-4.1
JUN;19720620;-2.3
JUN;19720621;0.7
JUN;19720622;-0.2
JUN;19720623;-3.3
JUN;19720624;-3.6
JUN;19720625;0.9
JUN;19720626;-0.9
JUN;19720627;-0.1
JUN;19720628;-0.7
JUN;19720629;-0.6
JUN;19720630;-5.1
JUN;19720701;-4.7
JUN;19720702;-7.0
JUN;19720703;-3.2
JUN;19720704;-1.9
JUN;19720705;-0.8
JUN;19720706;-2.6
JUN;19720707;-1.2
JUN;19720708;2.8
JUN;19720709;5.7
JUN;19720710;-3.3
JUN;19720711;-7.9
JUN;19720712;-6.9
JUN;19720713;-0.9
JUN;19720714;1.2
JUN;19720715;0.0
JUN;19720716;-0.6
JUN;19720717;0.3
JUN;19720718;1.1
JUN;19720719;2.2
JUN;19720720;2.6
JUN;19720721;1.9
JUN;19720722;1.7
JUN;19720723;2.6
JUN;19720724;2.4
JUN;19720725;1.0
JUN;19720726;-1.2
JUN;19720727;-1.5
JUN;19720728;-3.3
JUN;19720729;-5.1
JUN;19720730;-3.1
JUN;19720731;-3.6
JUN;19720801;-3.4
JUN;19720802;-5.0
JUN;19720803;-7.3
JUN;19720804;-6.0
JUN;19720805;-1.3
JUN;19720806;1.5
JUN;19720807;2.9
JUN;19720808;1.6
JUN;19720809;2.5
JUN;19720810;3.2
JUN;19720811;4.1
JUN;19720812;3.2
JUN;19720813;3.2
JUN;19720814;0.3
JUN;19720815;-1.1
JUN;19720816;-1.1
JUN;19720817;-1.5
JUN;19720818;-6.2
JUN;19720819;-11.1
JUN;19720820;-7.5
JUN;19720821;-6.7
JUN;19720822;-6.4
JUN;19720823;-5.4
JUN;19720824;-2.8
JUN;19720825;-0.7
JUN;19720826;0.0
JUN;19720827;-0.6
JUN;19720828;-2.2
JUN;19720829;-1.5
JUN;19720830;-1.2
JUN;19720831;-2.0
JUN;19720901;-3.8
JUN;19720902;-5.3
JUN;19720903;-4.7
JUN;19720904;-3.9
JUN;19720905;-2.6
JUN;19720906;-2.5
JUN;19720907;-2.5
JUN;19720908;-1.9
JUN;19720909;-1.7
JUN;19720910;-3.1
JUN;19720911;-11.8
JUN;19720912;-9.5
JUN;19720913;-9.3
JUN;19720914;-9.1
JUN;19720915;-8.0
JUN;19720916;-11.0
JUN;19720917;-10.3
JUN;19720918;-9.4
JUN;19720919;-9.3
JUN;19720920;-9.4
JUN;19720921;-5.3
JUN;19720922;-1.0
JUN;19720923;-2.3
JUN;19720924;-7.5
JUN;19720925;-11.3
JUN;19720926;-11.1
JUN;19720927;-9.9
JUN;19720928;-5.0
JUN;19720929;-4.7
JUN;19720930;-4.7
JUN;19721001;-6.3
JUN;19721002;-4.2
JUN;19721003;-4.6
JUN;19721004;0.1
JUN;19721005;-0.9
JUN;19721006;-3.9
JUN;19721007;-3.4
JUN;19721008;-3.7
JUN;19721009;-7.2
JUN;19721010;-6.0
JUN;19721011;-6.4
JUN;19721012;-4.7
JUN;19721013;-4.1
JUN;19721014;-2.5
JUN;19721015;-3.0
JUN;19721016;-1.0
JUN;19721017;-1.2
JUN;19721018;-5.0
JUN;19721019;-3.9
JUN;19721020;-9.7
JUN;19721021;-19.7
JUN;19721022;-15.6
JUN;19721023;-9.2
JUN;19721024;-6.4
JUN;19721025;-5.6
JUN;19721026;-2.0
JUN;19721027;-4.7
JUN;19721028;-11.1
JUN;19721029;-9.8
JUN;19721030;-3.7
JUN;19721031;-2.7
JUN;19721101;-2.3
JUN;19721102;-0.8
JUN;19721103;-1.6
JUN;19721104;-4.9
JUN;19721105;-4.8
JUN;19721106;-1.8
JUN;19721107;-2.4
JUN;19721108;-5.1
JUN;19721109;-6.6
JUN;19721110;-7.5
JUN;19721111;-13.6
JUN;19721112;-17.1
JUN;19721113;-6.1
JUN;19721114;-6.3
JUN;19721115;-17.6
JUN;19721116;-10.0
JUN;19721117;-7.7
JUN;19721118;-18.2
JUN;19721119;-11.1
JUN;19721120;-11.4
JUN;19721121;-13.6
JUN;19721122;-7.4
JUN;19721123;-10.0
JUN;19721124;-20.8
JUN;19721125;-21.3
JUN;19721126;-17.2
JUN;19721127;-13.0
JUN;19721128;-9.1
JUN;19721129;-13.5
JUN;19721130;-10.1
JUN;19721201;-10.0
JUN;19721202;-10.5
JUN;19721203;-10.2
JUN;19721204;-10.0
JUN;19721205;-14.8
JUN;19721206;-8.2
JUN;19721207;-7.9
JUN;19721208;-9.7
JUN;19721209;-13.5
JUN;19721210;-8.0
JUN;19721211;-9.9
JUN;19721212;-9.5
JUN;19721213;-6.8
JUN;19721214;-6.4
JUN;19721215;-8.5
JUN;19721216;-5.7
JUN;19721217;-5.2
JUN;19721218;-6.5
JUN;19721219;-11.2
JUN;19721220;-7.0
JUN;19721221;-12.6
JUN;19721222;-11.5
JUN;19721223;-10.8
JUN;19721224;-10.8
JUN;19721225;-12.2
JUN;19721226;-13.3
JUN;19721227;-12.8
JUN;19721228;-14.0
JUN;19721229;-11.3
JUN;19721230;-17.0
JUN;19721231;-11.8
JUN;19730101;-10.0
JUN;19730102;-10.5
JUN;19730103;-8.8
JUN;19730104;-9.9
JUN;19730105;-8.7
JUN;19730106;-10.0
JUN;19730107;-9.0
JUN;19730108;-9.1
JUN;19730109;-9.4
JUN;19730110;-12.3
JUN;19730111;-12.0
JUN;19730112;-6.4
JUN;19730113;-6.5
JUN;19730114;-7.3
JUN;19730115;-11.3
JUN;19730116;-18.0
JUN;19730117;-14.4
JUN;19730118;-12.4
JUN;19730119;-13.8
JUN;19730120;-13.5
JUN;19730121;-16.3
JUN;19730122;-14.8
JUN;19730123;-15.5
JUN;19730124;-12.4
JUN;19730125;-13.3
JUN;19730126;-11.0
JUN;19730127;-14.3
JUN;19730128;-20.6
JUN;19730129;-15.1
JUN;19730130;-11.6
JUN;19730131;-14.8
JUN;19730201;-16.0
JUN;19730202;-14.1
JUN;19730203;-13.3
JUN;19730204;-8.1
JUN;19730205;-7.8
JUN;19730206;-11.1
JUN;19730207;-6.4
JUN;19730208;-9.5
JUN;19730209;-9.9
JUN;19730210;-20.4
JUN;19730211;-23.6
JUN;19730212;-15.5
JUN;19730213;-15.9
JUN;19730214;-22.9
JUN;19730215;-20.6
JUN;19730216;-17.0
JUN;19730217;-18.8
JUN;19730218;-24.8
JUN;19730219;-18.6
JUN;19730220;-11.7
JUN;19730221;-9.3
JUN;19730222;-15.8
JUN;19730223;-21.9
JUN;19730224;-23.2
JUN;19730225;-25.6
JUN;19730226;-25.0
JUN;19730227;-26.6
JUN;19730228;-18.0
JUN;19730301;-13.9
JUN;19730302;-17.6
JUN;19730303;-15.1
JUN;19730304;-11.6
JUN;19730305;-8.3
JUN;19730306;-12.9
JUN;19730307;-22.3
JUN;19730308;-17.0
JUN;19730309;-19.4
JUN;19730310;-24.5
JUN;19730311;-17.2
JUN;19730312;-17.7
JUN;19730313;-20.3
JUN;19730314;-17.6
JUN;19730315;-15.9
JUN;19730316;-14.1
JUN;19730317;-12.3
JUN;19730318;-15.4
JUN;19730319;-17.3
JUN;19730320;-11.1
JUN;19730321;-8.6
JUN;19730322;-7.2
JUN;19730323;-6.9
JUN;19730324;-8.3
JUN;19730325;-11.4
JUN;19730326;-12.3
JUN;19730327;-9.2
JUN;19730328;-10.2
JUN;19730329;-10.7
JUN;19730330;-10.9
JUN;19730331;-10.9
JUN;19730401;-11.9
JUN;19730402;-8.3
JUN;19730403;-22.7
JUN;19730404;-18.1
JUN;19730405;-8.6
JUN;19730406;-8.0
JUN;19730407;-12.9
JUN;19730408;-13.4
JUN;19730409;-12.5
JUN;19730410;-17.6
JUN;19730411;-18.6
JUN;19730412;-18.7
JUN;19730413;-23.2
JUN;19730414;-20.5
JUN;19730415;-16.7
JUN;19730416;-15.3
JUN;19730417;-12.7
JUN;19730418;-14.6
JUN;19730419;-18.6
JUN;19730420;-20.8
JUN;19730421;-20.3
JUN;19730422;-16.2
JUN;19730423;-13.2
JUN;19730424;-11.6
JUN;19730425;-13.1
JUN;19730426;-10.7
JUN;19730427;-9.6
JUN;19730428;-8.8
JUN;19730429;-8.4
JUN;19730430;-4.4
JUN;19730501;-1.2
JUN;19730502;-4.0
JUN;19730503;-2.8
JUN;19730504;-3.3
JUN;19730505;-2.3
JUN;19730506;-4.2
JUN;19730507;-8.2
JUN;19730508;-14.0
JUN;19730509;-13.3
JUN;19730510;-7.7
JUN;19730511;-9.8
JUN;19730512;-10.2
JUN;19730513;-5.8
JUN;19730514;-5.1
JUN;19730515;-5.8
JUN;19730516;-6.1
JUN;19730517;-3.6
JUN;19730518;-3.0
JUN;19730519;-3.8
JUN;19730520;-5.5
JUN;19730521;-5.5
JUN;19730522;-4.8
JUN;19730523;-4.9
JUN;19730524;-6.9
JUN;19730525;-5.1
JUN;19730526;-3.7
JUN;19730527;-2.4
JUN;19730528;-2.6
JUN;19730529;-2.9
JUN;19730530;-2.8
JUN;19730531;-1.0
JUN;19730601;-1.6
JUN;19730602;-2.8
JUN;19730603;-3.5
JUN;19730604;-2.5
JUN;19730605;-2.6
JUN;19730606;-1.5
JUN;19730607;-5.5
JUN;19730608;-7.2
JUN;19730609;-5.2
JUN;19730610;-3.8
JUN;19730611;-0.1
JUN;19730612;1.2
JUN;19730613;-1.6
JUN;19730614;-2.6
